Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,1109.954224,1115.485962,1075.209595,1079.735474,1058.027588,10426558
2019-07-31,1075.026733,1083.484253,1062.820313,1066.340576,1044.901978,10614975
2019-08-01,1063.734619,1086.410156,1051.802612,1079.141235,1057.445435,11314111
2019-08-02,1074.980957,1095.599121,1062.546021,1082.889893,1067.488159,11883403
2019-08-05,1067.026245,1067.026245,1031.367310,1045.402344,1030.533691,15199566
2019-08-06,1037.539063,1051.116943,1025.881348,1031.641602,1016.968689,14533997
2019-08-07,1029.995850,1041.013550,1008.600403,1014.360718,999.933594,12674684
2019-08-08,1013.400635,1058.797241,1001.468628,1053.631348,1038.645752,15599284
2019-08-09,1062.317505,1074.798096,1053.585571,1062.546021,1047.433716,10985004
2019-08-13,1127.509399,1191.192627,1120.971924,1165.545654,1148.968384,52413572
2019-08-14,1192.289917,1192.701294,1170.665894,1177.889160,1161.136353,15844491
2019-08-16,1180.586426,1181.135010,1163.945557,1168.517212,1151.897461,10988883
2019-08-19,1171.305908,1185.706665,1170.345825,1181.866455,1165.057007,8158801
2019-08-20,1179.306396,1181.866455,1163.579834,1166.642822,1150.049805,7484649
2019-08-21,1166.368530,1169.111572,1158.002441,1162.071167,1145.543091,5338924
2019-08-22,1162.071167,1162.116821,1132.766846,1139.944336,1123.731079,7015976
2019-08-23,1132.858276,1174.003174,1121.429077,1166.551392,1149.959717,10653957
2019-08-26,1183.146484,1183.146484,1151.144897,1158.276733,1141.802734,9601252
2019-08-27,1174.917480,1174.917480,1153.156372,1165.637085,1149.058350,14200953
2019-08-28,1164.631348,1171.260254,1148.447632,1155.076538,1138.648071,5802744
2019-08-29,1148.813354,1152.287842,1129.475220,1135.372681,1119.224487,9445111
2019-08-30,1138.801392,1146.938965,1116.400269,1141.590088,1125.353516,12367620
2019-09-03,1135.829834,1136.515625,1097.199219,1103.051025,1087.362305,9365309
2019-09-04,1097.702148,1101.999512,1084.444336,1098.250732,1082.630493,16474697
2019-09-05,1103.416748,1109.268433,1091.073242,1095.919189,1080.332031,11497743
2019-09-06,1099.942261,1123.714966,1092.856201,1117.771729,1101.874023,11593409
2019-09-09,1116.080200,1127.372192,1109.222778,1117.497437,1101.603516,5873964
2019-09-11,1117.771729,1133.772583,1117.771729,1128.652344,1112.599609,6063950
2019-09-12,1129.200928,1134.183960,1102.411011,1106.662598,1090.922729,5940002
2019-09-13,1108.171265,1123.257690,1103.508179,1120.606201,1104.668091,6473857
2019-09-16,1087.141602,1114.662964,1084.489990,1107.028320,1091.283203,10273865
2019-09-17,1107.256958,1107.256958,1091.256104,1094.867676,1079.295532,7820386
2019-09-18,1101.725220,1112.102905,1094.639160,1102.411011,1086.731689,7466954
2019-09-19,1104.376709,1106.068237,1072.192261,1078.043945,1062.711182,6883111
2019-09-20,1086.181519,1161.111084,1073.700928,1146.893188,1130.581055,24082780
2019-09-23,1164.997070,1171.260254,1129.200928,1133.041138,1116.926025,10805422
2019-09-24,1137.064209,1187.535278,1136.286987,1169.157227,1152.528564,17479487
2019-09-25,1174.003174,1184.060913,1160.151123,1169.934448,1153.294678,9096135
2019-09-26,1181.317871,1187.535278,1173.546021,1185.706665,1168.842651,9175228
2019-09-27,1181.775024,1202.347534,1174.003174,1196.907227,1179.883789,9529331
2019-09-30,1197.775879,1221.319946,1193.707031,1218.119751,1200.794678,12631885
2019-10-01,1222.462891,1227.034546,1182.506470,1193.112793,1176.143311,8960192
2019-10-03,1175.831909,1202.073242,1171.534546,1198.735962,1181.686523,6762425
2019-10-04,1206.827759,1214.782471,1192.152710,1196.038574,1179.027466,7496126
2019-10-07,1196.038574,1207.650635,1190.186890,1197.867310,1180.830078,5030792
2019-10-09,1196.587280,1216.016846,1181.775024,1211.262207,1194.034668,8794323
2019-10-10,1211.490845,1251.721436,1207.833496,1246.006958,1228.285278,17503195
2019-10-11,1246.875488,1248.612793,1222.051392,1236.726440,1219.136597,8298563
2019-10-14,1248.018433,1248.018433,1235.126343,1241.663818,1224.003784,6697137
2019-10-15,1245.778320,1252.635864,1238.280762,1247.286987,1229.547119,4836395
2019-10-16,1252.544434,1261.459106,1246.875488,1254.784546,1236.937988,9701830
2019-10-17,1257.207520,1279.151489,1254.464478,1276.865601,1258.705078,8019470
2019-10-18,1283.723145,1305.575684,1278.877197,1295.015137,1276.596313,14060975
2019-10-22,1302.924072,1313.758911,1283.128784,1293.003662,1274.613403,13893251
2019-10-23,1294.969482,1303.792725,1264.659302,1273.116821,1255.009399,9223080
2019-10-24,1280.980103,1317.919189,1267.768066,1313.393188,1294.713013,11321244
2019-10-25,1317.644897,1317.964844,1290.352051,1308.593018,1289.981079,6769978
2019-10-27,1317.553467,1321.210815,1307.495728,1311.381714,1292.730103,1507420
2019-10-29,1321.667969,1353.212402,1318.559204,1341.371826,1322.293701,12884252
2019-10-30,1353.212402,1357.372681,1335.200073,1352.389526,1333.154785,8170683
2019-10-31,1356.869751,1362.035767,1336.480103,1338.903076,1319.860107,9731870
2019-11-01,1330.354126,1336.571533,1317.553467,1332.091309,1313.145264,6952150
2019-11-04,1340.320313,1344.983398,1321.302246,1332.777100,1313.821167,7031717
2019-11-05,1337.760254,1343.109009,1317.553467,1323.313721,1304.492432,6342678
2019-11-06,1319.107788,1322.536499,1306.124268,1311.975952,1293.315918,7312752
2019-11-07,1312.067505,1337.668701,1309.507324,1333.645752,1314.677490,7042019
2019-11-08,1324.868164,1334.605713,1317.827759,1321.667969,1302.870117,6009676
2019-11-11,1315.816162,1320.525024,1300.683960,1305.484253,1286.916626,5678920
2019-11-13,1307.495728,1349.463623,1307.495728,1346.171997,1327.025757,12612874
2019-11-14,1349.555054,1354.675293,1331.085571,1337.440186,1318.417969,7129066
2019-11-15,1340.091797,1359.429932,1337.805908,1344.846313,1325.718750,7845802
2019-11-18,1346.492065,1358.698364,1330.719849,1334.194336,1315.218262,7038025
2019-11-19,1341.326050,1385.122681,1339.497437,1380.413818,1360.780396,15088127
2019-11-20,1421.833130,1437.696777,1410.998291,1415.067017,1394.940796,21769060
2019-11-21,1412.644043,1422.701660,1397.603271,1405.877930,1385.882202,7448685
2019-11-22,1409.992432,1435.045166,1405.877930,1414.015503,1393.904175,11176432
2019-11-25,1418.267212,1430.747803,1418.130005,1427.776245,1407.469238,7573078
2019-11-26,1433.765137,1441.308350,1422.701660,1426.587646,1406.297607,17665491
2019-11-27,1426.313354,1440.531250,1422.793091,1435.365234,1414.950195,4821369
2019-11-28,1437.925293,1448.440186,1429.970703,1444.920044,1424.369141,6873739
2019-11-29,1446.428589,1446.428589,1415.249878,1418.267212,1398.095459,9279797
2019-12-02,1462.932373,1476.144409,1441.902710,1450.588867,1429.957275,15612682
2019-12-03,1456.303467,1457.446289,1437.879639,1443.639893,1423.107178,6495213
2019-12-04,1438.245361,1442.359863,1402.357788,1419.684448,1399.492554,10493803
2019-12-05,1439.159668,1444.417114,1411.729736,1417.992920,1397.825073,9971230
2019-12-06,1419.958740,1433.673706,1409.078125,1421.695923,1401.475342,6542617
2019-12-09,1422.838867,1442.268433,1414.015503,1437.879639,1417.428833,6321338
2019-12-10,1437.376709,1438.793945,1421.010132,1428.141968,1407.829712,5086666
2019-12-11,1422.335938,1439.616821,1417.764282,1428.553467,1408.235352,6182320
2019-12-12,1435.730957,1439.022583,1423.296021,1433.856567,1413.463013,5163303
2019-12-13,1444.645630,1453.789063,1437.696777,1447.297241,1426.712524,6334151
2019-12-16,1455.617676,1457.354858,1430.336426,1432.393677,1412.020996,5946359
2019-12-17,1432.530762,1443.731323,1422.290283,1428.827759,1408.505737,10162300
2019-12-18,1429.102051,1444.645630,1428.187744,1440.851196,1420.358154,7371038
2019-12-19,1438.885376,1476.555908,1437.148193,1472.029907,1451.093506,10253908
2019-12-20,1476.647339,1478.978882,1459.366455,1462.109497,1441.314209,10635755
2019-12-23,1426.450439,1442.405518,1424.347534,1436.782471,1416.347290,12553886
2019-12-24,1434.496582,1437.376709,1410.358154,1413.969849,1393.859253,9024224
2019-12-26,1409.581055,1419.912964,1380.779541,1385.579834,1365.872925,14880509
2019-12-27,1396.186035,1413.741211,1390.974365,1410.221069,1390.163818,8838785
2019-12-30,1413.512695,1415.067017,1397.146118,1411.912598,1391.831177,8561874
2019-12-31,1409.901001,1411.455444,1378.859497,1384.345459,1364.656128,11101502
2020-01-01,1387.957031,1396.277466,1376.527954,1380.276611,1360.645142,7002234
2020-01-02,1382.471069,1408.941040,1382.471069,1403.775024,1383.809448,8855158
2020-01-03,1401.671997,1409.581055,1392.528687,1405.466553,1385.476807,10492349
2020-01-06,1389.785767,1397.008911,1369.670410,1372.870605,1353.344360,12259588
2020-01-07,1388.871338,1403.043579,1383.842529,1393.991699,1374.165283,8341811
2020-01-08,1385.214111,1402.997803,1380.642456,1383.522583,1363.844971,8023951
2020-01-09,1406.792358,1417.215698,1400.072021,1415.387085,1395.256226,7491371
2020-01-10,1418.952881,1424.484619,1407.752319,1415.067017,1394.940796,6239179
2020-01-13,1412.689819,1425.170410,1406.609497,1411.455444,1391.380493,9141191
2020-01-14,1408.072388,1417.215698,1391.477295,1398.380493,1378.491577,7908267
2020-01-15,1404.277954,1407.980957,1388.185669,1393.305908,1373.489258,7908929
2020-01-16,1398.014771,1411.135376,1397.100342,1406.152222,1386.152710,6423987
2020-01-17,1420.415894,1449.171631,1420.141602,1445.560059,1425.000122,14731735
2020-01-20,1471.161377,1471.161377,1395.637451,1401.077759,1381.150513,16272925
2020-01-21,1397.649048,1413.421265,1391.614380,1402.494995,1382.547729,9461360
2020-01-22,1411.729736,1414.244141,1399.934814,1401.992065,1382.051758,5161408
2020-01-23,1404.872192,1409.855347,1390.425781,1396.048950,1376.193237,5623869
2020-01-24,1396.186035,1404.735107,1388.459961,1391.203003,1371.416138,7314222
2020-01-27,1385.122681,1393.854492,1376.070679,1377.487915,1357.896118,6693875
2020-01-28,1379.362305,1380.642456,1338.217407,1345.669189,1326.530029,12266118
2020-01-29,1347.772095,1366.378784,1338.628784,1353.075317,1333.830811,12373282
2020-01-30,1352.298096,1352.938110,1316.639160,1320.067871,1301.292725,11201344
2020-01-31,1328.525391,1328.754028,1286.649048,1290.717773,1272.360229,17375155
2020-02-03,1252.544434,1280.020142,1246.281250,1266.807983,1248.790283,15356145
2020-02-04,1280.065796,1309.781616,1278.054321,1304.204224,1285.654663,12691950
2020-02-05,1311.975952,1328.342529,1307.770142,1324.410889,1305.573975,9236050
2020-02-06,1329.531250,1341.326050,1316.730591,1332.914185,1313.956421,7769288
2020-02-07,1326.696777,1327.931152,1305.941406,1310.833130,1292.189453,6104606
2020-02-10,1305.667114,1321.667969,1289.620605,1312.616089,1293.947021,7571238
2020-02-11,1323.405151,1340.594604,1321.256470,1328.296875,1309.404785,6999908
2020-02-12,1331.405640,1348.503662,1330.354126,1344.343384,1325.223022,6766782
2020-02-13,1351.155151,1351.155151,1337.302979,1347.863525,1328.693115,6782829
2020-02-14,1350.697998,1372.824829,1328.616821,1360.161377,1340.815918,10613920
2020-02-17,1361.441406,1377.122192,1348.000732,1351.612305,1332.388550,6574565
2020-02-18,1349.463623,1349.463623,1332.548462,1341.691772,1322.609131,5563580
2020-02-19,1352.618042,1377.396484,1348.732178,1374.973511,1355.417480,7042204
2020-02-20,1368.756104,1378.813721,1356.686890,1358.652710,1339.328857,8446134
2020-02-24,1343.840454,1350.469360,1316.227661,1321.165039,1302.374268,10685107
2020-02-25,1327.062500,1327.062500,1289.209106,1295.060913,1276.641357,13872531
2020-02-26,1289.209106,1291.357788,1268.499512,1272.751099,1254.648926,14681374
2020-02-27,1269.093750,1274.396973,1251.721436,1267.493774,1249.466553,12527496
2020-02-28,1238.829346,1240.749512,1211.490845,1214.828125,1197.549683,19657884
2020-03-02,1239.012207,1251.721436,1189.638306,1203.399048,1186.283203,14750247
2020-03-03,1215.788208,1237.915039,1208.747803,1227.811646,1210.348633,13699399
2020-03-04,1236.177856,1237.823608,1195.855713,1224.931519,1207.509521,11052630
2020-03-05,1236.360718,1241.618164,1194.118530,1198.827393,1181.776733,15255195
2020-03-06,1161.202515,1177.797729,1134.778320,1162.116821,1145.588135,16867019
2020-03-09,1133.818237,1134.686890,1001.194336,1018.703796,1004.215027,44093509
2020-03-11,1013.080627,1077.495361,1013.080627,1054.728516,1039.727295,29789288
2020-03-12,992.051025,1006.680298,958.860718,971.935669,958.112000,27985242
2020-03-13,912.504028,1042.339355,861.667175,1010.611938,996.238159,36648701
2020-03-16,969.695557,987.205017,918.904358,928.687744,915.479187,19241129
2020-03-17,957.534912,969.192688,917.258606,921.647400,908.538879,22722989
2020-03-18,937.465332,947.157288,878.673767,885.531250,872.936523,22365207
2020-03-19,841.277527,884.159729,815.767639,839.083130,827.148987,30702005
2020-03-20,859.015564,946.242920,850.329407,930.744995,917.507202,31680237
2020-03-23,837.711609,868.616089,800.635437,808.315857,796.819275,20335474
2020-03-24,850.329407,886.902710,819.059265,862.581482,850.313171,22867443
2020-03-25,881.233887,1052.899780,880.731018,989.536560,975.462524,36565149
2020-03-26,1001.925781,1021.218201,953.054688,974.861511,960.996216,22872244
2020-03-27,1001.194336,1012.440613,956.574890,974.312927,960.455383,20828970
2020-03-30,951.454651,982.724792,932.619385,942.174133,928.773682,15114933
2020-03-31,981.947632,1033.013062,958.220703,1018.338074,1003.854431,22146405
2020-04-01,1026.109863,1028.258545,955.660583,987.890808,973.840149,20798729
2020-04-03,1037.264771,1037.264771,965.809631,985.147766,971.136169,20683903
2020-04-07,1007.686096,1109.999878,1005.765991,1102.776733,1087.092163,27186812
2020-04-08,1078.912598,1123.714966,1060.625977,1090.021729,1074.518677,24940165
2020-04-09,1109.999878,1127.189331,1090.798950,1115.440186,1099.575562,16516428
2020-04-13,1100.810913,1110.914307,1078.912598,1087.278809,1071.814575,11836892
2020-04-15,1094.501953,1130.115234,1045.082275,1051.345459,1036.392334,17660921
2020-04-16,1051.345459,1085.724365,1046.911011,1067.986328,1052.796509,18727853
2020-04-17,1111.828613,1124.629272,1090.478882,1119.143188,1103.225708,16634667
2020-04-20,1120.971924,1149.316162,1099.027954,1137.247070,1121.072144,18015466
2020-04-21,1106.342529,1144.744507,1064.283325,1131.349609,1115.258667,30685814
2020-04-22,1206.919189,1266.259399,1188.632568,1246.784058,1229.051270,71341683
2020-04-23,1250.212891,1267.128052,1237.366455,1253.458740,1235.630981,32732251
2020-04-24,1234.486328,1366.881714,1231.789063,1295.609497,1277.182251,67493154
2020-04-27,1311.153076,1348.640747,1301.095459,1307.267212,1288.674194,29241450
2020-04-28,1325.782471,1330.765503,1272.888306,1305.804321,1287.232178,39226700
2020-04-29,1321.119385,1329.119751,1298.352417,1304.707031,1286.150391,18747336
2020-04-30,1329.394043,1366.881714,1314.856201,1340.411743,1321.347290,35672949
2020-05-04,1316.639160,1339.497437,1296.020874,1312.250366,1293.586426,26728434
2020-05-05,1329.165527,1352.298096,1323.222290,1335.520020,1316.525024,22451881
2020-05-06,1338.583130,1357.738403,1321.667969,1335.611572,1316.615356,20244547
2020-05-07,1330.354126,1383.979736,1321.210815,1377.853638,1358.256714,25013483
2020-05-08,1412.644043,1444.554199,1405.420776,1428.004883,1407.694580,42131385
2020-05-11,1444.645630,1476.647339,1437.605347,1441.719849,1421.214478,33542531
2020-05-12,1430.747803,1433.993774,1339.497437,1352.526611,1333.289917,50341601
2020-05-13,1409.420532,1409.420532,1342.041504,1381.222900,1361.578125,33215062
2020-05-14,1355.886475,1381.453613,1319.935669,1325.381348,1306.530640,24633385
2020-05-15,1332.811523,1353.763672,1306.136841,1347.025757,1327.867188,31076130
2020-05-18,1356.809570,1367.885498,1318.043579,1329.811768,1310.898193,31398044
2020-05-19,1344.810547,1349.148682,1295.199341,1300.414185,1281.918579,21157927
2020-05-20,1301.429565,1335.442139,1285.738525,1323.304688,1304.483521,27660492
2020-05-21,1324.504517,1348.917847,1315.274536,1330.273315,1311.353027,19583990
2020-05-22,1340.010986,1345.733521,1316.659058,1321.320190,1302.527344,18914486
2020-05-26,1336.641968,1338.072632,1307.244385,1314.397705,1295.703247,16608317
2020-05-27,1320.812500,1342.041504,1303.275513,1334.242188,1315.265625,17833978
2020-05-28,1342.964478,1365.808716,1337.426514,1358.886230,1339.558960,20063139
2020-05-29,1354.963501,1358.655518,1340.795532,1351.640747,1332.416504,20011263
2020-06-01,1366.039551,1419.896606,1362.301392,1403.282593,1383.323975,19971851
2020-06-02,1408.497559,1421.419556,1403.697876,1417.450562,1397.290283,11076980
2020-06-03,1426.034546,1439.879517,1415.281494,1422.942505,1402.704224,12690644
2020-06-04,1425.111450,1467.108032,1422.342529,1458.154907,1437.415894,17101175
2020-06-05,1472.184448,1493.413452,1452.524536,1459.908569,1439.144531,16538342
2020-06-08,1493.782715,1493.782715,1444.494507,1448.647949,1428.043945,15707476
2020-06-09,1440.156372,1461.108521,1414.958496,1418.788940,1398.609863,12928580
2020-06-10,1424.280762,1457.924194,1421.465698,1451.093994,1430.455322,11066323
2020-06-11,1445.417480,1447.217285,1413.112549,1419.296631,1399.110229,10192902
2020-06-12,1384.499512,1470.338501,1381.730469,1466.461914,1445.604736,19274449
2020-06-15,1444.494507,1501.674316,1440.894775,1490.229126,1469.033936,26553701
2020-06-16,1516.488525,1521.611084,1463.231323,1493.136597,1471.900024,25593501
2020-06-17,1484.414185,1509.519775,1478.737793,1490.967529,1469.761719,20891026
2020-06-18,1483.260498,1536.794434,1481.968262,1528.395142,1506.656982,20235778
2020-06-19,1541.409424,1651.061768,1534.025513,1623.925659,1600.828735,52902086
2020-06-22,1636.847656,1665.276001,1601.404419,1611.695923,1588.773071,30099352
2020-06-23,1615.249390,1627.940674,1583.959717,1588.390137,1565.798828,18981039
2020-06-24,1602.235107,1636.201538,1579.898560,1594.804932,1572.122314,25793110
2020-06-25,1594.020386,1614.326416,1581.144653,1585.621094,1563.068970,19839687
2020-06-26,1595.681885,1617.095459,1584.790405,1607.542358,1584.678589,15460956
2020-06-29,1594.989624,1605.788696,1583.452148,1590.466919,1567.846069,12810973
2020-06-30,1603.250488,1606.942383,1564.992065,1572.883789,1550.512817,15138210
2020-07-01,1587.559448,1614.326416,1576.529541,1603.804199,1580.993530,14232051
2020-07-02,1608.788452,1631.494263,1601.450562,1624.802490,1608.211060,14394766
2020-07-03,1642.754761,1654.938477,1631.863403,1650.231079,1633.380005,14717133
2020-07-06,1666.014404,1714.933350,1654.107666,1709.210815,1691.757446,23508092
2020-07-07,1716.779419,1720.794434,1667.214355,1683.043701,1665.857544,17594794
2020-07-08,1683.597534,1693.658203,1652.169434,1659.553467,1642.607178,13102047
2020-07-09,1669.706421,1693.704346,1648.708130,1683.782104,1666.588501,18209471
2020-07-10,1687.704956,1739.485229,1683.782104,1733.439575,1715.738892,21879983
2020-07-13,1756.791382,1797.726440,1753.699341,1786.004395,1767.766846,34804196
2020-07-14,1785.081421,1792.188477,1741.977295,1769.390381,1751.322510,33665564
2020-07-15,1788.727173,1826.431763,1659.553467,1702.011353,1684.631470,69834886
2020-07-16,1704.780396,1725.086426,1672.890747,1701.457642,1684.083496,30480862
2020-07-17,1702.934448,1772.159424,1696.473389,1764.498535,1746.480591,24863382
2020-07-20,1770.128784,1783.235352,1753.376343,1772.067017,1753.971924,18296469
2020-07-21,1789.696411,1824.770386,1787.388916,1819.739990,1801.158081,21086685
2020-07-22,1830.308350,1855.229370,1809.725464,1849.691406,1830.803467,29885728
2020-07-23,1849.645142,1919.562378,1838.015381,1899.348755,1879.953857,29166875
2020-07-24,1899.533325,1996.448242,1899.348755,1980.895752,1960.668091,60298686
2020-07-27,2011.031738,2029.491699,1964.051025,1990.171875,1969.849609,40152413
2020-07-28,1990.171875,2025.061279,1985.049194,2010.016357,1989.491333,27557211
2020-07-29,2010.201050,2014.723633,1911.024658,1935.207275,1915.446167,36331699
2020-07-30,1937.376343,1974.942383,1912.455322,1946.467896,1926.591919,36428722
2020-07-31,1951.682861,1965.066284,1894.733765,1907.932617,1888.450073,37479030
2020-08-03,1893.349243,1898.610352,1848.860596,1854.306396,1835.371338,23357691
2020-08-04,1865.013184,2000.140259,1846.230103,1985.003052,1964.733643,46020527
2020-08-05,2001.986328,2026.907227,1955.190186,1962.712646,1942.670654,37274996
2020-08-06,1990.910278,2000.786377,1945.498657,1969.773560,1949.659546,24661487
2020-08-07,1965.804688,1991.648682,1956.943970,1981.172607,1960.942139,16492208
2020-08-10,1992.848633,1998.294312,1945.775635,1956.620850,1936.641113,13479498
2020-08-11,1970.419678,1993.679321,1938.622314,1969.496704,1949.385620,23414153
2020-08-12,1957.682251,1979.834351,1944.575684,1963.774048,1943.721313,15132308
2020-08-13,1964.143311,1974.203979,1947.529297,1958.651489,1938.651001,12415161
2020-08-14,1959.112915,1990.910278,1928.377075,1951.036743,1931.114014,16612317
2020-08-17,1942.914307,1942.914307,1910.701660,1930.315430,1910.604370,15489533
2020-08-18,1924.454346,1969.958252,1922.008423,1955.421021,1935.453613,15273836
2020-08-19,1976.142334,1988.141357,1958.005371,1967.419922,1947.329956,17043771
2020-08-20,1956.759277,1960.359009,1927.223267,1935.576416,1915.811523,11268922
2020-08-21,1954.913330,1958.605347,1917.070313,1921.546875,1901.925171,12640447
2020-08-24,1930.361572,1942.452759,1911.070801,1934.376587,1914.624023,16358609
2020-08-25,1943.837280,1948.729248,1917.993286,1921.777588,1902.153687,9694004
2020-08-26,1924.454346,1982.557129,1889.380371,1972.727173,1952.583008,29935210
2020-08-27,1982.603271,1984.449341,1941.299072,1948.083130,1928.190552,14042531
2020-08-28,1956.759277,1968.666016,1944.068115,1953.205811,1933.260986,13583450
2020-08-31,2006.601318,2006.601318,1901.702393,1920.485474,1900.874634,31038066
2020-09-01,1938.299316,1958.974487,1903.594482,1926.531128,1906.858643,19308129
2020-09-02,1930.915283,1973.373291,1924.454346,1964.327881,1944.269531,13474719
2020-09-03,1964.143311,1974.065552,1941.068359,1949.467651,1929.561035,9293214
2020-09-04,1923.115967,1935.484131,1912.639893,1917.301025,1897.722900,14237972
2020-09-07,1923.531372,1943.606567,1886.842041,1922.285278,1902.656128,10963236
2020-09-08,1930.915283,1957.682251,1920.300781,1944.852661,1924.993042,13698541
2020-09-09,1924.454346,2000.878662,1921.177612,1994.925293,1974.554321,27655438
2020-09-10,2015.000610,2164.388184,2007.847290,2135.821289,2114.011719,70152202
2020-09-11,2133.975342,2157.834717,2110.992676,2141.128418,2119.264648,29735403
2020-09-14,2145.974365,2178.279297,2106.285156,2125.252930,2103.551270,22031722
2020-09-15,2133.929199,2146.666504,2111.961670,2140.297852,2118.442627,13589196
2020-09-16,2141.359131,2186.909180,2132.636963,2145.558838,2123.649658,16976147
2020-09-17,2141.359131,2154.004395,2115.376709,2121.745605,2100.079834,12914334
2020-09-18,2136.052002,2140.851563,2101.254883,2128.160400,2106.428955,16537457
2020-09-21,2122.899170,2156.127197,2074.303223,2082.148926,2060.887451,16813690
2020-09-22,2101.670166,2101.670166,2032.029907,2040.890747,2020.050537,17396127
2020-09-23,2085.979248,2101.439453,2035.491211,2059.027588,2038.002075,21494354
2020-09-24,2037.890991,2054.597168,2008.493408,2013.246948,1992.688965,14913159
2020-09-25,2020.446289,2042.413696,2000.417236,2032.168335,2011.417236,14187467
2020-09-28,2055.520264,2065.673340,2037.106445,2045.598022,2024.709595,9833424
2020-09-29,2053.674316,2089.671143,2045.598022,2072.180420,2051.020752,12921269
2020-09-30,2085.979248,2092.440186,2053.674316,2062.304443,2041.245605,12232579
2020-10-01,2089.486572,2089.486572,2043.521240,2053.905029,2032.932007,10391613
2020-10-05,2071.211182,2075.964600,2036.137329,2041.859863,2021.009644,9461399
2020-10-06,2053.905029,2061.888916,2032.122192,2040.152344,2019.319702,9206087
2020-10-07,2062.904297,2131.206299,2049.059326,2083.671875,2062.395020,26585432
2020-10-08,2085.056152,2093.363281,2050.997559,2066.826904,2045.722046,10538904
2020-10-09,2062.904297,2079.518311,2046.382568,2061.473633,2040.423218,9272749
2020-10-12,2062.904297,2082.056396,2054.828125,2064.796387,2043.712036,7113236
2020-10-13,2058.843018,2109.746582,2054.458740,2105.085449,2083.589600,11556006
2020-10-14,2103.424072,2126.591309,2093.824707,2111.361816,2089.801758,13371005
2020-10-15,2113.669189,2113.669189,2025.984253,2036.598755,2015.802490,10018098
2020-10-16,2044.444336,2060.596680,2005.355225,2008.262695,1987.755615,10791800
2020-10-19,2021.415405,2057.089355,1989.202759,2008.631836,1988.120972,15600192
2020-10-20,2011.216309,2024.138306,1986.526001,1989.895020,1969.575562,9241144
2020-10-21,2001.063354,2023.215332,1936.222534,1961.005127,1940.980591,17041160
2020-10-22,1963.589478,1968.296753,1929.992310,1944.714111,1924.855835,15401105
2020-10-23,1943.837280,1970.604248,1934.976563,1950.344482,1930.428833,11711062
2020-10-26,1940.099121,1940.099121,1863.074829,1872.858643,1853.734131,18662208
2020-10-27,1878.212036,1901.240845,1850.614380,1877.842896,1858.667725,18239448
2020-10-28,1884.580688,1899.256470,1852.829590,1856.567749,1837.609619,14962008
2020-10-29,1843.230347,1884.765381,1837.692383,1870.828003,1851.724365,15327652
2020-10-30,1876.919800,1906.086670,1866.120728,1896.302856,1876.938965,17010781
2020-11-02,1870.920288,1870.920288,1715.994873,1732.885742,1715.190674,49683447
2020-11-03,1744.469360,1762.006348,1693.796753,1707.918579,1690.478516,44345811
2020-11-04,1695.550415,1780.466431,1695.550415,1765.882935,1747.850952,40090058
2020-11-05,1804.418213,1809.956177,1783.235352,1804.464355,1786.038452,18602686
2020-11-06,1836.769409,1882.919312,1825.831787,1872.904785,1853.779907,33337043
2020-11-09,1903.317627,1909.686279,1879.227295,1892.795410,1873.467407,17919255
2020-11-10,1917.070313,1929.069336,1884.026978,1924.038940,1904.391968,18467121
2020-11-11,1928.146362,1933.684326,1825.785645,1843.414917,1824.591064,28362390
2020-11-12,1828.462402,1853.798706,1813.694336,1827.539307,1808.877563,20023263
2020-11-13,1829.385376,1879.827271,1829.154663,1842.676514,1823.860352,22694335
2020-11-14,1859.752075,1860.121216,1841.707397,1848.122192,1829.250488,2613110
2020-11-17,1924.454346,1924.454346,1832.154297,1839.769043,1820.982666,23271281
2020-11-18,1839.769043,1851.998901,1809.171631,1834.184937,1815.455566,15201145
2020-11-19,1834.184937,1855.644653,1816.647949,1821.216797,1802.619873,13898171
2020-11-20,1822.924316,1831.046753,1749.084351,1753.237915,1735.335083,28735624
2020-11-23,1800.772339,1818.309326,1777.928101,1800.495483,1782.109985,22663783
2020-11-24,1812.771362,1822.001343,1783.235352,1812.817505,1794.306274,15468134
2020-11-25,1827.539307,1839.492188,1792.650024,1797.818726,1779.460571,16318939
2020-11-26,1802.664551,1813.694336,1781.435547,1802.249146,1783.845703,12919318
2020-11-27,1791.080811,1805.479614,1773.451538,1781.204834,1763.016235,23668405
2020-12-01,1790.942383,1814.848145,1781.435547,1804.372070,1785.946899,9875343
2020-12-02,1807.694824,1810.925415,1786.004395,1807.371826,1788.916138,11094443
2020-12-03,1820.155396,1828.554688,1807.833374,1812.817505,1794.306274,13892686
2020-12-04,1817.386353,1817.386353,1790.619385,1796.849609,1778.501343,9232276
2020-12-07,1791.173218,1813.694336,1791.173218,1807.417969,1788.961792,9121094
2020-12-08,1810.140869,1859.152100,1799.849365,1840.230591,1821.439331,21701530
2020-12-09,1855.183228,1877.196777,1845.307129,1870.874146,1851.770020,14587627
2020-12-10,1865.936157,1872.304810,1846.922363,1852.460327,1833.544312,8032753
2020-12-11,1857.998291,1881.073364,1822.232056,1851.352783,1832.447998,13472101
2020-12-14,1853.337158,1859.844360,1833.400391,1837.969238,1819.201050,8656373
2020-12-15,1836.492432,1836.492432,1810.094604,1822.324463,1803.716064,9275632
